gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B cell	CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	fibroblast	gut endothelial cell	intestinal crypt stem cell of large intestine	intestinal enteroendocrine cell	intestinal tuft cell	large intestine goblet cell	mast cell	monocyte	paneth cell of colon	plasma cell	transit amplifying cell of colon
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0BC7F3EB5	SEMA4D	0.335	0.4	0.528	0.0	0.006	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.238	0.003
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0606E97F0	SEMA4D	0.335	0.4	0.528	0.0	0.006	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.238	0.003
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0F7113A7D	SEMA4D	0.335	0.4	0.528	0.0	0.006	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.238	0.003
SEMA6D	Q8NFY4	False	SEM6D_HUMAN		CPI-SC03CCAAB4B	SEMA6D	0.0	0.0	0.0	0.024	0.268	0.0	0.074	0.0	0.0	0.0	0.0	5.0	0.024	0.0	0.003
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS0EBDDDF8A	SEMA7A	0.651	0.085	0.203	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.509	0.0
SLITRK4	Q8IW52	False	SLIK4_HUMAN		CPI-SS0D08E949F	SLITRK4	0.0	0.004	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.0	0.0	0.0	0.0
SLIT1	O75093	False	SLIT1_HUMAN		CPI-SS027028983	SLIT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.568	0.0	0.0	0.0	0.0	0.0
SLIT2	O94813	False	SLIT2_HUMAN		CPI-SS0A932EB77	SLIT2	0.0	0.006	0.0	0.278	0.858	0.0	1.091	0.0	0.0	0.066	0.0	0.0	0.967	0.0	2.318
CORT	O00230	False	CORT_HUMAN		CPI-SS06CE0CF64	CORT	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CORT	O00230	False	CORT_HUMAN		CPI-SS0C272BD3D	CORT	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHH	Q15465	False	SHH_HUMAN		CPI-SC04220334A	SHH	0.0	0.0	0.0	0.022	0.0	0.0	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHH	Q15465	False	SHH_HUMAN		CPI-SC0351D1E88	SHH	0.0	0.0	0.0	0.022	0.0	0.0	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHH	Q15465	False	SHH_HUMAN		CPI-SC054175DCB	SHH	0.0	0.0	0.0	0.022	0.0	0.0	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0D60A535B	SDC1	0.0	0.021	0.002	0.149	0.015	0.0	0.992	0.0	0.064	0.014	0.0	0.0	0.18	0.305	0.213
SDC2	P34741	False	SDC2_HUMAN		CPI-SS0D681D90E	SDC2	0.0	0.0	0.01	0.0	1.724	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.0	0.0
TAC1	P20366	False	TKN1_HUMAN		CPI-SS02A8BD654	TAC1	0.0	0.0	0.0	0.0	0.492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAC3	Q9UHF0	False	TKNK_HUMAN		CPI-SS0CDDDEE9F	TAC3	0.014	0.0	0.0	0.015	0.0	0.0	0.164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAC1	P20366	False	TKN1_HUMAN		CPI-SS061ED1543	TAC1	0.0	0.0	0.0	0.0	0.492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAC3	Q9UHF0	False	TKNK_HUMAN		CPI-SS0C9A68B24	TAC3	0.014	0.0	0.0	0.015	0.0	0.0	0.164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAC1	P20366	False	TKN1_HUMAN		CPI-SS015B70BF9	TAC1	0.0	0.0	0.0	0.0	0.492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAC3	Q9UHF0	False	TKNK_HUMAN		CPI-SS0F5177C81	TAC3	0.014	0.0	0.0	0.015	0.0	0.0	0.164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAFA5	Q7Z5A7	False	TAFA5_HUMAN		CPI-SS0E91D96D7	TAFA5	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0
THY1	P04216	False	THY1_HUMAN		CPI-SS0F0492F71	THY1	0.004	0.031	0.0	0.0	0.958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TF	P02787	False	TRFE_HUMAN		CPI-SS0A6D0C1BA	TF	0.006	0.0	0.003	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TF	P02787	False	TRFE_HUMAN		CPI-SS0E0098222	TF	0.006	0.0	0.003	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HFE	Q30201	False	HFE_HUMAN		CPI-SS0FF0C7449	HFE	0.0	0.0	0.0	0.014	0.018	0.0	0.05	0.0	0.0	0.103	0.0	0.0	0.026	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC01AADFEB3	TGFB1	1.36	1.935	2.137	0.003	0.247	0.0	0.0	0.0	0.0	0.0	2.202	0.515	0.0	1.385	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC0F36DD437	TGFB2	0.0	0.0	0.0	0.125	0.154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC074D3FFBC	TGFB3	0.03	0.025	0.022	0.0	0.514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0DABCC4B5	TGFB1	1.36	1.935	2.137	0.003	0.247	0.0	0.0	0.0	0.0	0.0	2.202	0.515	0.0	1.385	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC070741884	TGFB2	0.0	0.0	0.0	0.125	0.154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC051FC855D	TGFB3	0.03	0.025	0.022	0.0	0.514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS085EE60B1	TGFB1	1.36	1.935	2.137	0.003	0.247	0.0	0.0	0.0	0.0	0.0	2.202	0.515	0.0	1.385	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0178F5C45	TGFB2	0.0	0.0	0.0	0.125	0.154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS0D46E2B45	TGFB3	0.03	0.025	0.022	0.0	0.514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D62FB89C	FGFR4	0.0	0.0	0.0	0.388	0.188	0.0	1.2	0.0	0.0	1.317	0.0	0.0	0.078	0.0	1.432
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0202406F0	TGFB3	0.03	0.025	0.022	0.0	0.514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BTLA	Q7Z6A9	False	BTLA_HUMAN		CPI-SS08330207B	BTLA	0.152	0.023	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0
CD160	O95971	False	BY55_HUMAN		CPI-SS0879B8E95	CD160	0.006	0.256	2.18	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTA	P01374	False	TNFB_HUMAN		CPI-SS0110361CB	LTA	0.166	0.08	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS019C98396	TNFSF14	0.015	0.211	0.419	0.0	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0D168412F	FASLG	0.003	0.096	0.683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTA	P01374	False	TNFB_HUMAN		CPI-SS084BE3E4B	LTA	0.166	0.08	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNF	P01375	False	TNFA_HUMAN		CPI-SS04B4619D0	TNF	0.268	0.194	0.205	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTA	P01374	False	TNFB_HUMAN		CPI-SS07D9A48A2	LTA	0.166	0.08	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNF	P01375	False	TNFA_HUMAN		CPI-SS0E7D5974D	TNF	0.268	0.194	0.205	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS085A1A34C	TNFSF10	0.019	0.218	0.096	0.093	0.816	1.549	0.358	0.0	0.387	0.116	0.208	0.0	0.256	0.0	0.178
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS001865B32	TNFSF10	0.019	0.218	0.096	0.093	0.816	1.549	0.358	0.0	0.387	0.116	0.208	0.0	0.256	0.0	0.178
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS053CE866E	TNFSF10	0.019	0.218	0.096	0.093	0.816	1.549	0.358	0.0	0.387	0.116	0.208	0.0	0.256	0.0	0.178
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS095E52E66	TNFSF10	0.019	0.218	0.096	0.093	0.816	1.549	0.358	0.0	0.387	0.116	0.208	0.0	0.256	0.0	0.178
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS05A3055C3	TNFSF10	0.019	0.218	0.096	0.093	0.816	1.549	0.358	0.0	0.387	0.116	0.208	0.0	0.256	0.0	0.178
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS0F83BE97B	TNFSF11	0.0	0.024	0.003	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS0ED2573CA	TNFSF11	0.0	0.024	0.003	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF12	O43508	False	TNF12_HUMAN		CPI-SS02EF3E1BA	TNFSF12	0.335	0.294	0.268	0.013	0.425	0.946	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.242
TNFSF12	O43508	False	TNF12_HUMAN		CPI-SS079DDF890	TNFSF12	0.335	0.294	0.268	0.013	0.425	0.946	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.242
TNFSF15	O95150	False	TNF15_HUMAN		CPI-SS0B0CF0EDF	TNFSF15	0.0	0.0	0.003	0.083	0.313	0.0	0.116	0.0	0.0	0.077	0.0	0.0	1.604	0.0	0.041
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS06BA9088E	TNFSF13	0.0	0.0	0.0	0.03	0.009	0.0	0.336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS07FEEF0C3	TNFSF13B	0.009	0.187	0.005	0.001	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0B89DD8C1	TNFSF13	0.0	0.0	0.0	0.03	0.009	0.0	0.336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS018FE2F97	TNFSF13B	0.009	0.187	0.005	0.001	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0247B3C14	TNFSF13B	0.009	0.187	0.005	0.001	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF4	P23510	False	TNFL4_HUMAN		CPI-SS04456F441	TNFSF4	0.0	0.012	0.003	0.002	0.032	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0431D2256	TNFSF9	0.317	0.064	0.249	0.419	0.778	0.0	0.505	0.0	0.0	0.061	0.0	1.008	0.786	0.037	0.095
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C03F7CDC	VEGFA	0.041	0.023	0.028	0.479	1.028	0.471	0.971	1.6	0.848	1.28	4.164	0.573	0.624	0.011	1.46
VEGFC	P49767	False	VEGFC_HUMAN		CPI-SS0EC8C81E0	VEGFC	0.0	0.0	0.0	0.0	0.512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VEGFD	O43915	False	VEGFD_HUMAN		CPI-SS0EBA5A4D8	VEGFD	0.0	0.0	0.0	0.0	1.159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VEGFC	P49767	False	VEGFC_HUMAN		CPI-SS005572B52	VEGFC	0.0	0.0	0.0	0.0	0.512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VEGFD	O43915	False	VEGFD_HUMAN		CPI-SS0D883FFF1	VEGFD	0.0	0.0	0.0	0.0	1.159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SS0BAA8AA30	WNT10A	0.154	0.068	0.256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.468	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SS01072357C	WNT11	0.0	0.024	0.035	0.045	0.458	0.0	0.197	0.0	0.064	0.165	0.0	0.0	0.011	0.067	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SS075B13211	WNT16	0.079	0.0	0.005	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS02704D1B8	WNT2	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS0786D3749	WNT2B	0.0	0.018	0.009	0.033	0.553	0.0	0.0	0.0	0.0	0.0	0.0	2.114	0.086	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS007954822	WNT5A	0.0	0.0	0.0	0.005	0.134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.521	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SS05C7CF827	WNT5B	0.0	0.0	0.0	0.376	0.162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.088	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS0123EE122	WNT7A	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SS0EBBBD522	WNT9A	0.0	0.0	0.0	0.008	0.023	0.0	0.149	0.0	0.0	0.208	0.0	0.0	0.0	0.08	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SC0152439C2	WNT10A	0.154	0.068	0.256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.468	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0744403E1	WNT11	0.0	0.024	0.035	0.045	0.458	0.0	0.197	0.0	0.064	0.165	0.0	0.0	0.011	0.067	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC04B4CB182	WNT16	0.079	0.0	0.005	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0D5C7F2EB	WNT2	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC086EAFF18	WNT2B	0.0	0.018	0.009	0.033	0.553	0.0	0.0	0.0	0.0	0.0	0.0	2.114	0.086	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0F416B44F	WNT5B	0.0	0.0	0.0	0.376	0.162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.088	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC073C44F4A	WNT7A	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0F16DF8F0	WNT9A	0.0	0.0	0.0	0.008	0.023	0.0	0.149	0.0	0.0	0.208	0.0	0.0	0.0	0.08	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SC0065F5B8A	WNT10A	0.154	0.068	0.256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.468	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0735548E0	WNT11	0.0	0.024	0.035	0.045	0.458	0.0	0.197	0.0	0.064	0.165	0.0	0.0	0.011	0.067	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC07B9CD502	WNT16	0.079	0.0	0.005	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC041A30C3B	WNT2	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC04091DFF6	WNT2B	0.0	0.018	0.009	0.033	0.553	0.0	0.0	0.0	0.0	0.0	0.0	2.114	0.086	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC056F0C465	WNT5B	0.0	0.0	0.0	0.376	0.162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.088	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC019E7AAA2	WNT7A	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0552DC1E5	WNT9A	0.0	0.0	0.0	0.008	0.023	0.0	0.149	0.0	0.0	0.208	0.0	0.0	0.0	0.08	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC029ADF8EA	WNT11	0.0	0.024	0.035	0.045	0.458	0.0	0.197	0.0	0.064	0.165	0.0	0.0	0.011	0.067	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC04F7D62D5	WNT16	0.079	0.0	0.005	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC055AF31A9	WNT2	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC06037057B	WNT2B	0.0	0.018	0.009	0.033	0.553	0.0	0.0	0.0	0.0	0.0	0.0	2.114	0.086	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC0675C8528	WNT5A	0.0	0.0	0.0	0.005	0.134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.521	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0A79539F5	WNT5B	0.0	0.0	0.0	0.376	0.162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.088	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC0AE0AAAFB	WNT7A	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0637CC9D5	WNT9A	0.0	0.0	0.0	0.008	0.023	0.0	0.149	0.0	0.0	0.208	0.0	0.0	0.0	0.08	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC054FD289E	WNT11	0.0	0.024	0.035	0.045	0.458	0.0	0.197	0.0	0.064	0.165	0.0	0.0	0.011	0.067	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC074888BE6	WNT16	0.079	0.0	0.005	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC08DE61392	WNT2	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC058678C1B	WNT2B	0.0	0.018	0.009	0.033	0.553	0.0	0.0	0.0	0.0	0.0	0.0	2.114	0.086	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC07D1540F8	WNT5A	0.0	0.0	0.0	0.005	0.134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.521	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC066B2A89A	WNT5B	0.0	0.0	0.0	0.376	0.162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.088	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC069D8A1BA	WNT7A	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0486FECAB	WNT9A	0.0	0.0	0.0	0.008	0.023	0.0	0.149	0.0	0.0	0.208	0.0	0.0	0.0	0.08	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC044BB9279	WNT11	0.0	0.024	0.035	0.045	0.458	0.0	0.197	0.0	0.064	0.165	0.0	0.0	0.011	0.067	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC0827E3502	WNT16	0.079	0.0	0.005	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0B0BAF8DB	WNT2	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC0671450D5	WNT2B	0.0	0.018	0.009	0.033	0.553	0.0	0.0	0.0	0.0	0.0	0.0	2.114	0.086	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC081B09E04	WNT5A	0.0	0.0	0.0	0.005	0.134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.521	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC02753B9BD	WNT5B	0.0	0.0	0.0	0.376	0.162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.088	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC092C6BB7D	WNT7A	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0AEC52E73	WNT9A	0.0	0.0	0.0	0.008	0.023	0.0	0.149	0.0	0.0	0.208	0.0	0.0	0.0	0.08	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC06CA35957	WNT11	0.0	0.024	0.035	0.045	0.458	0.0	0.197	0.0	0.064	0.165	0.0	0.0	0.011	0.067	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC00D0D0EC3	WNT16	0.079	0.0	0.005	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC03F9E6AC5	WNT2	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC015580274	WNT2B	0.0	0.018	0.009	0.033	0.553	0.0	0.0	0.0	0.0	0.0	0.0	2.114	0.086	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC0B739B6BE	WNT5A	0.0	0.0	0.0	0.005	0.134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.521	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC018C0B727	WNT5B	0.0	0.0	0.0	0.376	0.162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.088	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC04617C8EB	WNT7A	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0ECDB073E	WNT9A	0.0	0.0	0.0	0.008	0.023	0.0	0.149	0.0	0.0	0.208	0.0	0.0	0.0	0.08	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0953D36EF	WNT11	0.0	0.024	0.035	0.045	0.458	0.0	0.197	0.0	0.064	0.165	0.0	0.0	0.011	0.067	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC060CAF2BD	WNT16	0.079	0.0	0.005	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC001BD2F39	WNT2	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC05D7BF6AC	WNT2B	0.0	0.018	0.009	0.033	0.553	0.0	0.0	0.0	0.0	0.0	0.0	2.114	0.086	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC016937C58	WNT5A	0.0	0.0	0.0	0.005	0.134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.521	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0D721C667	WNT5B	0.0	0.0	0.0	0.376	0.162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.088	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC0BAD0A831	WNT7A	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0CDC53EF1	WNT9A	0.0	0.0	0.0	0.008	0.023	0.0	0.149	0.0	0.0	0.208	0.0	0.0	0.0	0.08	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC010561E8D	WNT11	0.0	0.024	0.035	0.045	0.458	0.0	0.197	0.0	0.064	0.165	0.0	0.0	0.011	0.067	0.0
