gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B cell	CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	fibroblast	gut endothelial cell	intestinal crypt stem cell of large intestine	intestinal enteroendocrine cell	intestinal tuft cell	large intestine goblet cell	mast cell	monocyte	neutrophil	paneth cell of colon	plasma cell	transit amplifying cell of colon
DHH	O43323	False	DHH_HUMAN		CPI-SC0ABE55781	DHH	0.0	0.0	0.0	0.001	0.007	0.161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IHH	Q14623	False	IHH_HUMAN		CPI-SC036B73615	IHH	0.0	0.0	0.0	0.113	0.0	0.0	0.457	0.125	0.0	0.051	0.0	0.0	0.0	0.084	0.0	0.295
SHH	Q15465	False	SHH_HUMAN		CPI-SC08B0B5F27	SHH	0.0	0.0	0.0	0.013	0.0	0.0	0.038	0.0	0.0	0.03	0.0	0.0	0.0	0.003	0.0	0.0
DHH	O43323	False	DHH_HUMAN		CPI-SC03021510C	DHH	0.0	0.0	0.0	0.001	0.007	0.161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IHH	Q14623	False	IHH_HUMAN		CPI-SC0C3E862AA	IHH	0.0	0.0	0.0	0.113	0.0	0.0	0.457	0.125	0.0	0.051	0.0	0.0	0.0	0.084	0.0	0.295
SHH	Q15465	False	SHH_HUMAN		CPI-SC07F2D6624	SHH	0.0	0.0	0.0	0.013	0.0	0.0	0.038	0.0	0.0	0.03	0.0	0.0	0.0	0.003	0.0	0.0
DHH	O43323	False	DHH_HUMAN		CPI-SS07C846DEE	DHH	0.0	0.0	0.0	0.001	0.007	0.161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IHH	Q14623	False	IHH_HUMAN		CPI-SS055233B99	IHH	0.0	0.0	0.0	0.113	0.0	0.0	0.457	0.125	0.0	0.051	0.0	0.0	0.0	0.084	0.0	0.295
SHH	Q15465	False	SHH_HUMAN		CPI-SS0F7A89A4F	SHH	0.0	0.0	0.0	0.013	0.0	0.0	0.038	0.0	0.0	0.03	0.0	0.0	0.0	0.003	0.0	0.0
EDN1	P05305	False	EDN1_HUMAN		CPI-SS0D8632EB4	EDN1	0.021	0.0	0.0	0.38	0.0	0.089	0.704	0.0	0.036	0.007	0.0	0.009	0.0	0.49	0.0	0.614
EDN2	P20800	False	EDN2_HUMAN		CPI-SS056AA08CF	EDN2	0.0	0.0	0.0	0.04	0.0	0.0	0.011	0.0	0.0	0.008	0.0	0.0	0.0	0.014	0.0	0.023
EDN3	P14138	False	EDN3_HUMAN		CPI-SS03D5CBF55	EDN3	0.0	0.0	0.0	0.184	0.0	0.161	0.14	0.0	0.0	0.021	0.0	0.0	0.0	0.4	0.0	0.068
EDN1	P05305	False	EDN1_HUMAN		CPI-SS09B92F236	EDN1	0.021	0.0	0.0	0.38	0.0	0.089	0.704	0.0	0.036	0.007	0.0	0.009	0.0	0.49	0.0	0.614
EDN2	P20800	False	EDN2_HUMAN		CPI-SS0CA5B3B8E	EDN2	0.0	0.0	0.0	0.04	0.0	0.0	0.011	0.0	0.0	0.008	0.0	0.0	0.0	0.014	0.0	0.023
EDN3	P14138	False	EDN3_HUMAN		CPI-SS0696491A3	EDN3	0.0	0.0	0.0	0.184	0.0	0.161	0.14	0.0	0.0	0.021	0.0	0.0	0.0	0.4	0.0	0.068
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0FF49C823	EFNA1	0.0	0.025	0.007	0.529	0.03	0.268	0.742	0.125	0.0	0.222	0.0	0.0	0.0	0.579	0.0	0.636
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0B34CBA4B	EFNA2	0.0	0.0	0.0	0.083	0.01	0.0	0.086	0.0	0.0	0.01	0.0	0.034	0.0	0.086	0.0	0.295
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0222DF7B4	EFNA3	0.007	0.0	0.002	0.053	0.001	0.0	0.129	0.0	0.0	0.01	0.0	0.0	0.0	0.051	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS05BB5902B	EFNA4	0.01	0.035	0.016	0.107	0.02	0.054	0.419	0.0	0.0	0.028	0.0	0.009	0.0	0.131	0.0	0.523
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS04E33D0FB	EFNA5	0.0	0.0	0.0	0.054	0.029	0.304	0.43	0.25	0.0	0.079	0.0	0.121	0.0	0.014	0.0	0.318
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS046F6F0C1	EFNA1	0.0	0.025	0.007	0.529	0.03	0.268	0.742	0.125	0.0	0.222	0.0	0.0	0.0	0.579	0.0	0.636
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS08A54963F	EFNA2	0.0	0.0	0.0	0.083	0.01	0.0	0.086	0.0	0.0	0.01	0.0	0.034	0.0	0.086	0.0	0.295
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0CBCBBA83	EFNA3	0.007	0.0	0.002	0.053	0.001	0.0	0.129	0.0	0.0	0.01	0.0	0.0	0.0	0.051	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0475BE8ED	EFNA4	0.01	0.035	0.016	0.107	0.02	0.054	0.419	0.0	0.0	0.028	0.0	0.009	0.0	0.131	0.0	0.523
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS09587DA63	EFNA5	0.0	0.0	0.0	0.054	0.029	0.304	0.43	0.25	0.0	0.079	0.0	0.121	0.0	0.014	0.0	0.318
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0087A3F67	EFNB1	0.0	0.001	0.016	0.173	0.037	0.054	0.371	0.75	0.027	0.084	0.0	0.069	0.0	0.262	0.0	0.25
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS09CA492BA	EFNA1	0.0	0.025	0.007	0.529	0.03	0.268	0.742	0.125	0.0	0.222	0.0	0.0	0.0	0.579	0.0	0.636
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0C875BA24	EFNA2	0.0	0.0	0.0	0.083	0.01	0.0	0.086	0.0	0.0	0.01	0.0	0.034	0.0	0.086	0.0	0.295
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0EF309375	EFNA3	0.007	0.0	0.002	0.053	0.001	0.0	0.129	0.0	0.0	0.01	0.0	0.0	0.0	0.051	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0D1D8FF06	EFNA4	0.01	0.035	0.016	0.107	0.02	0.054	0.419	0.0	0.0	0.028	0.0	0.009	0.0	0.131	0.0	0.523
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0C70ADA28	EFNA5	0.0	0.0	0.0	0.054	0.029	0.304	0.43	0.25	0.0	0.079	0.0	0.121	0.0	0.014	0.0	0.318
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0EBFE1854	EFNA1	0.0	0.025	0.007	0.529	0.03	0.268	0.742	0.125	0.0	0.222	0.0	0.0	0.0	0.579	0.0	0.636
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0E63AB61E	EFNA2	0.0	0.0	0.0	0.083	0.01	0.0	0.086	0.0	0.0	0.01	0.0	0.034	0.0	0.086	0.0	0.295
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS05B4EB419	EFNA3	0.007	0.0	0.002	0.053	0.001	0.0	0.129	0.0	0.0	0.01	0.0	0.0	0.0	0.051	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0659DBE72	EFNA4	0.01	0.035	0.016	0.107	0.02	0.054	0.419	0.0	0.0	0.028	0.0	0.009	0.0	0.131	0.0	0.523
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0FC01B947	EFNA5	0.0	0.0	0.0	0.054	0.029	0.304	0.43	0.25	0.0	0.079	0.0	0.121	0.0	0.014	0.0	0.318
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS03446CB39	EFNB1	0.0	0.001	0.016	0.173	0.037	0.054	0.371	0.75	0.027	0.084	0.0	0.069	0.0	0.262	0.0	0.25
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS087E0E3FB	EFNB2	0.0	0.005	0.011	0.363	0.089	0.214	0.737	0.75	0.054	0.263	0.0	0.259	0.0	0.561	0.0	0.636
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0762B455F	EFNA1	0.0	0.025	0.007	0.529	0.03	0.268	0.742	0.125	0.0	0.222	0.0	0.0	0.0	0.579	0.0	0.636
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0D81D9F5E	EFNA2	0.0	0.0	0.0	0.083	0.01	0.0	0.086	0.0	0.0	0.01	0.0	0.034	0.0	0.086	0.0	0.295
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS079EF5D9C	EFNA3	0.007	0.0	0.002	0.053	0.001	0.0	0.129	0.0	0.0	0.01	0.0	0.0	0.0	0.051	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0008137B6	EFNA4	0.01	0.035	0.016	0.107	0.02	0.054	0.419	0.0	0.0	0.028	0.0	0.009	0.0	0.131	0.0	0.523
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS09E3F5044	EFNA5	0.0	0.0	0.0	0.054	0.029	0.304	0.43	0.25	0.0	0.079	0.0	0.121	0.0	0.014	0.0	0.318
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS03E450F99	EFNA1	0.0	0.025	0.007	0.529	0.03	0.268	0.742	0.125	0.0	0.222	0.0	0.0	0.0	0.579	0.0	0.636
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS01DCC7684	EFNA2	0.0	0.0	0.0	0.083	0.01	0.0	0.086	0.0	0.0	0.01	0.0	0.034	0.0	0.086	0.0	0.295
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0D5DBB634	EFNA3	0.007	0.0	0.002	0.053	0.001	0.0	0.129	0.0	0.0	0.01	0.0	0.0	0.0	0.051	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0F81DBF22	EFNA4	0.01	0.035	0.016	0.107	0.02	0.054	0.419	0.0	0.0	0.028	0.0	0.009	0.0	0.131	0.0	0.523
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS028688B7B	EFNA5	0.0	0.0	0.0	0.054	0.029	0.304	0.43	0.25	0.0	0.079	0.0	0.121	0.0	0.014	0.0	0.318
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS037E6BEDF	EFNA1	0.0	0.025	0.007	0.529	0.03	0.268	0.742	0.125	0.0	0.222	0.0	0.0	0.0	0.579	0.0	0.636
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0830C7910	EFNA2	0.0	0.0	0.0	0.083	0.01	0.0	0.086	0.0	0.0	0.01	0.0	0.034	0.0	0.086	0.0	0.295
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0C8ED6F41	EFNA3	0.007	0.0	0.002	0.053	0.001	0.0	0.129	0.0	0.0	0.01	0.0	0.0	0.0	0.051	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0AA68C8E5	EFNA4	0.01	0.035	0.016	0.107	0.02	0.054	0.419	0.0	0.0	0.028	0.0	0.009	0.0	0.131	0.0	0.523
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0F6A01237	EFNA5	0.0	0.0	0.0	0.054	0.029	0.304	0.43	0.25	0.0	0.079	0.0	0.121	0.0	0.014	0.0	0.318
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS068ACD209	EFNA5	0.0	0.0	0.0	0.054	0.029	0.304	0.43	0.25	0.0	0.079	0.0	0.121	0.0	0.014	0.0	0.318
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS06E797E50	EFNB1	0.0	0.001	0.016	0.173	0.037	0.054	0.371	0.75	0.027	0.084	0.0	0.069	0.0	0.262	0.0	0.25
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0ECC9DF3E	EFNB2	0.0	0.005	0.011	0.363	0.089	0.214	0.737	0.75	0.054	0.263	0.0	0.259	0.0	0.561	0.0	0.636
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0C2003B74	EFNB1	0.0	0.001	0.016	0.173	0.037	0.054	0.371	0.75	0.027	0.084	0.0	0.069	0.0	0.262	0.0	0.25
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS082ABF1EA	EFNB2	0.0	0.005	0.011	0.363	0.089	0.214	0.737	0.75	0.054	0.263	0.0	0.259	0.0	0.561	0.0	0.636
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS09D9D6811	EFNB1	0.0	0.001	0.016	0.173	0.037	0.054	0.371	0.75	0.027	0.084	0.0	0.069	0.0	0.262	0.0	0.25
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS08D0F9109	EFNB2	0.0	0.005	0.011	0.363	0.089	0.214	0.737	0.75	0.054	0.263	0.0	0.259	0.0	0.561	0.0	0.636
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS040D3C47C	EFNB1	0.0	0.001	0.016	0.173	0.037	0.054	0.371	0.75	0.027	0.084	0.0	0.069	0.0	0.262	0.0	0.25
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS05ABE6795	EFNB2	0.0	0.005	0.011	0.363	0.089	0.214	0.737	0.75	0.054	0.263	0.0	0.259	0.0	0.561	0.0	0.636
AREG	P15514	False	AREG_HUMAN		CPI-SS052119104	AREG	0.338	0.596	0.638	0.646	0.015	0.0	0.559	0.375	0.036	0.286	1.0	0.009	0.5	0.796	0.821	0.727
BTC	P35070	False	BTC_HUMAN		CPI-SS0CC966B71	BTC	0.0	0.0	0.0	0.033	0.001	0.0	0.113	0.0	0.036	0.02	0.0	0.06	0.0	0.061	0.0	0.091
EGF	P01133	False	EGF_HUMAN		CPI-SS09947DDD9	EGF	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.136
EPGN	Q6UW88	False	EPGN_HUMAN		CPI-SS060790CF0	EPGN	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.5	0.0	0.0	0.0
EREG	O14944	False	EREG_HUMAN		CPI-SS004C23DCE	EREG	0.003	0.007	0.005	0.314	0.003	0.0	0.048	0.0	0.455	0.176	0.0	0.0	0.5	0.339	0.0	0.341
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS09B2ACA25	HBEGF	0.0	0.012	0.002	0.497	0.208	0.089	0.656	0.5	0.036	0.084	0.0	0.724	0.0	0.622	0.0	0.568
TGFA	P01135	False	TGFA_HUMAN		CPI-SS07E5C3060	TGFA	0.0	0.0	0.001	0.069	0.0	0.0	0.102	0.0	0.0	0.013	0.0	0.0	0.0	0.031	0.0	0.227
BTC	P35070	False	BTC_HUMAN		CPI-SS05A6C9EC5	BTC	0.0	0.0	0.0	0.033	0.001	0.0	0.113	0.0	0.036	0.02	0.0	0.06	0.0	0.061	0.0	0.091
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS02B906C26	NRG1	0.0	0.0	0.0	0.007	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRG2	O14511	False	NRG2_HUMAN		CPI-SS053613259	NRG2	0.003	0.039	0.03	0.007	0.026	0.0	0.0	0.0	0.366	0.0	0.0	0.043	0.0	0.0	0.036	0.0
BTC	P35070	False	BTC_HUMAN		CPI-SS0F0D7F25C	BTC	0.0	0.0	0.0	0.033	0.001	0.0	0.113	0.0	0.036	0.02	0.0	0.06	0.0	0.061	0.0	0.091
EREG	O14944	False	EREG_HUMAN		CPI-SS0FC42EC80	EREG	0.003	0.007	0.005	0.314	0.003	0.0	0.048	0.0	0.455	0.176	0.0	0.0	0.5	0.339	0.0	0.341
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS060B846D1	HBEGF	0.0	0.012	0.002	0.497	0.208	0.089	0.656	0.5	0.036	0.084	0.0	0.724	0.0	0.622	0.0	0.568
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BD5C2A23	NRG1	0.0	0.0	0.0	0.007	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRG2	O14511	False	NRG2_HUMAN		CPI-SS0E063192D	NRG2	0.003	0.039	0.03	0.007	0.026	0.0	0.0	0.0	0.366	0.0	0.0	0.043	0.0	0.0	0.036	0.0
NRG3	P56975	False	NRG3_HUMAN		CPI-SS0D5E30C6C	NRG3	0.0	0.0	0.0	0.0	0.0	0.161	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.036	0.0
NRG4	Q8WWG1	False	NRG4_HUMAN		CPI-SS0627D0E22	NRG4	0.0	0.0	0.0	0.008	0.003	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.0
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS03E7FB333	HBEGF	0.0	0.012	0.002	0.497	0.208	0.089	0.656	0.5	0.036	0.084	0.0	0.724	0.0	0.622	0.0	0.568
FCER2	P06734	False	FCER2_HUMAN		CPI-SS000568A0E	FCER2	0.15	0.0	0.001	0.022	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
FCER2	P06734	False	FCER2_HUMAN		CPI-SS0D26FB68C	FCER2	0.15	0.0	0.001	0.022	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
FGF10	O15520	False	FGF10_HUMAN		CPI-SS0AECC113F	FGF10	0.0	0.002	0.0	0.0	0.199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS05A94DE17	FGF2	0.0	0.0	0.0	0.0	0.269	0.089	0.0	0.0	0.0	0.0	0.0	0.578	0.0	0.0	0.036	0.0
FGF22	Q9HCT0	False	FGF22_HUMAN		CPI-SS09D21167E	FGF22	0.0	0.01	0.001	0.001	0.026	0.0	0.005	0.0	0.0	0.0	0.0	0.017	0.0	0.011	0.0	0.0
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0E928B8C8	FGF7	0.0	0.0	0.0	0.003	0.451	0.0	0.0	0.0	0.089	0.0	0.0	0.009	0.0	0.0	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS01F67987A	FGF2	0.0	0.0	0.0	0.0	0.269	0.089	0.0	0.0	0.0	0.0	0.0	0.578	0.0	0.0	0.036	0.0
FGF5	P12034	False	FGF5_HUMAN		CPI-SS01333FFA6	FGF5	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0
FGF6	P10767	False	FGF6_HUMAN		CPI-SS014E486AB	FGF6	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS05632AB58	NCAM1	0.0	0.004	0.007	0.003	0.019	0.0	0.0	0.0	0.027	0.002	0.0	0.81	0.0	0.0	0.036	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS0D636A374	FGF2	0.0	0.0	0.0	0.0	0.269	0.089	0.0	0.0	0.0	0.0	0.0	0.578	0.0	0.0	0.036	0.0
FGF9	P31371	False	FGF9_HUMAN		CPI-SS05D62446A	FGF9	0.0	0.037	0.029	0.019	0.053	0.0	0.016	0.0	0.018	0.059	0.0	0.0	0.0	0.003	0.0	0.023
FGF2	P09038	False	FGF2_HUMAN		CPI-SS008FB916C	FGF2	0.0	0.0	0.0	0.0	0.269	0.089	0.0	0.0	0.0	0.0	0.0	0.578	0.0	0.0	0.036	0.0
SDC2	P34741	False	SDC2_HUMAN		CPI-SS001D9549D	SDC2	0.0	0.0	0.0	0.0	0.638	0.0	0.0	0.0	0.0	0.077	0.0	0.267	0.0	0.0	0.0	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SC0F6764DA8	FGF23	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS0C21302BC	NCAM1	0.0	0.004	0.007	0.003	0.019	0.0	0.0	0.0	0.027	0.002	0.0	0.81	0.0	0.0	0.036	0.0
FLRT1	Q9NZU1	False	FLRT1_HUMAN		CPI-SS0813792B7	FLRT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.129	0.0	0.0	0.0	0.0
FLRT2	O43155	False	FLRT2_HUMAN		CPI-SS008E98D3E	FLRT2	0.014	0.0	0.0	0.008	0.147	0.036	0.005	0.0	0.062	0.01	0.0	0.017	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS019D9440E	NRXN1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.25	0.0	0.008	0.0	0.991	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0B0B67CA2	NRXN2	0.0	0.0	0.0	0.004	0.061	0.0	0.005	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS05E4F3F47	NRXN3	0.0	0.0	0.0	0.034	0.0	0.0	0.011	0.0	0.089	0.0	0.0	0.845	0.0	0.005	0.0	0.0
TENM1	Q9UKZ4	False	TEN1_HUMAN		CPI-SS085E3E37F	TENM1	0.0	0.0	0.005	0.01	0.014	0.0	0.0	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TENM2	Q9NT68	False	TEN2_HUMAN		CPI-SS09159B142	TENM2	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.099	0.0	0.0	0.0	0.001	0.0	0.023
TENM3	Q9P273	False	TEN3_HUMAN		CPI-SS04FD52559	TENM3	0.0	0.0	0.0	0.0	0.003	0.018	0.0	0.0	0.0	0.044	0.0	0.138	0.0	0.0	0.0	0.0
TENM4	Q6N022	False	TEN4_HUMAN		CPI-SS0EC12EAD9	TENM4	0.0	0.0	0.0	0.006	0.008	0.0	0.048	0.0	0.027	0.007	0.0	0.0	0.0	0.0	0.0	0.0
FLRT1	Q9NZU1	False	FLRT1_HUMAN		CPI-SS0430C8A78	FLRT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.129	0.0	0.0	0.0	0.0
FLRT2	O43155	False	FLRT2_HUMAN		CPI-SS0474E1C15	FLRT2	0.014	0.0	0.0	0.008	0.147	0.036	0.005	0.0	0.062	0.01	0.0	0.017	0.0	0.0	0.0	0.0
FLRT3	Q9NZU0	False	FLRT3_HUMAN		CPI-SS052641D5A	FLRT3	0.0	0.0	0.0	0.019	0.005	0.0	0.054	0.25	0.0	0.079	0.0	0.06	0.0	0.013	0.0	0.159
TENM1	Q9UKZ4	False	TEN1_HUMAN		CPI-SS038A612D7	TENM1	0.0	0.0	0.005	0.01	0.014	0.0	0.0	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TENM2	Q9NT68	False	TEN2_HUMAN		CPI-SS0BCB3D402	TENM2	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.099	0.0	0.0	0.0	0.001	0.0	0.023
TENM3	Q9P273	False	TEN3_HUMAN		CPI-SS0EA023E51	TENM3	0.0	0.0	0.0	0.0	0.003	0.018	0.0	0.0	0.0	0.044	0.0	0.138	0.0	0.0	0.0	0.0
TENM4	Q6N022	False	TEN4_HUMAN		CPI-SS01F00A48A	TENM4	0.0	0.0	0.0	0.006	0.008	0.0	0.048	0.0	0.027	0.007	0.0	0.0	0.0	0.0	0.0	0.0
FLRT3	Q9NZU0	False	FLRT3_HUMAN		CPI-SS08BFFB96E	FLRT3	0.0	0.0	0.0	0.019	0.005	0.0	0.054	0.25	0.0	0.079	0.0	0.06	0.0	0.013	0.0	0.159
TENM1	Q9UKZ4	False	TEN1_HUMAN		CPI-SS083BB1EB3	TENM1	0.0	0.0	0.005	0.01	0.014	0.0	0.0	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TENM2	Q9NT68	False	TEN2_HUMAN		CPI-SS021718DBF	TENM2	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.099	0.0	0.0	0.0	0.001	0.0	0.023
TENM3	Q9P273	False	TEN3_HUMAN		CPI-SS075F456AF	TENM3	0.0	0.0	0.0	0.0	0.003	0.018	0.0	0.0	0.0	0.044	0.0	0.138	0.0	0.0	0.0	0.0
TENM4	Q6N022	False	TEN4_HUMAN		CPI-SS0FD44484F	TENM4	0.0	0.0	0.0	0.006	0.008	0.0	0.048	0.0	0.027	0.007	0.0	0.0	0.0	0.0	0.0	0.0
GAL	P22466	False	GALA_HUMAN		CPI-SS0BE567EFB	GAL	0.0	0.0	0.0	0.005	0.007	0.0	0.011	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0
GAL	P22466	False	GALA_HUMAN		CPI-SS04BCE85CA	GAL	0.0	0.0	0.0	0.005	0.007	0.0	0.011	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0
LGALS3	P17931	False	LEG3_HUMAN		CPI-SS076940BCD	LGALS3	0.178	0.373	0.23	0.917	0.858	0.893	0.962	0.375	0.143	0.54	1.0	0.698	0.0	0.999	0.464	1.0
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0F7FF099C	GAS6	0.0	0.032	0.0	0.344	0.249	0.625	0.72	0.0	0.009	0.384	0.0	0.164	0.0	0.297	0.036	0.705
LGALS9	O00182	False	LEG9_HUMAN		CPI-SC0CF28722B	LGALS9	0.028	0.007	0.003	0.344	0.001	0.089	0.758	0.375	0.098	0.223	0.0	0.0	0.0	0.61	0.0	0.705
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0E23CEB91	LGALS9	0.028	0.007	0.003	0.344	0.001	0.089	0.758	0.375	0.098	0.223	0.0	0.0	0.0	0.61	0.0	0.705
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0CE693E3E	LGALS9	0.028	0.007	0.003	0.344	0.001	0.089	0.758	0.375	0.098	0.223	0.0	0.0	0.0	0.61	0.0	0.705
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0AE964947	GAS6	0.0	0.032	0.0	0.344	0.249	0.625	0.72	0.0	0.009	0.384	0.0	0.164	0.0	0.297	0.036	0.705
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0BDA0E5E0	GAS6	0.0	0.032	0.0	0.344	0.249	0.625	0.72	0.0	0.009	0.384	0.0	0.164	0.0	0.297	0.036	0.705
GDF10	P55107	False	GDF10_HUMAN		CPI-SC0A86600AA	GDF10	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SC0002A7A8F	GDF11	0.021	0.061	0.113	0.015	0.115	0.0	0.059	0.0	0.009	0.013	0.0	0.112	0.0	0.001	0.036	0.0
GDF3	Q9NR23	False	GDF3_HUMAN		CPI-SC01987CF29	GDF3	0.0	0.0	0.0	0.0	0.0	0.179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SC00C9C81E3	GDF11	0.021	0.061	0.113	0.015	0.115	0.0	0.059	0.0	0.009	0.013	0.0	0.112	0.0	0.001	0.036	0.0
